Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Season,Round,EventName
0 days 01:34:29.115000,MSC,47,0 days 00:01:40.674000,33.0,2.0,,0 days 01:34:27.423000,0 days 00:00:31.493000,0 days 00:00:42.427000,0 days 00:00:26.754000,0 days 01:33:19.957000,0 days 01:34:02.384000,0 days 01:34:29.138000,233.0,251.0,,290.0,False,MEDIUM,19.0,True,Haas F1 Team,0 days 01:32:48.441000,,1,17.0,,,False,False,2021,1,Bahrain Grand Prix
0 days 01:36:28.823000,MSC,47,0 days 00:01:59.708000,34.0,3.0,0 days 01:34:52.805000,,0 days 00:00:52.867000,0 days 00:00:42.576000,0 days 00:00:24.265000,0 days 01:35:22.005000,0 days 01:36:04.581000,0 days 01:36:28.846000,231.0,245.0,274.0,221.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:34:29.115000,,1,18.0,,,False,False,2021,1,Bahrain Grand Prix
0 days 00:46:16.484000,GAS,10,0 days 00:02:06.772000,4.0,1.0,,0 days 00:46:14.801000,0 days 00:00:33.336000,0 days 00:00:50.186000,0 days 00:00:43.250000,0 days 00:44:43.076000,0 days 00:45:33.262000,0 days 00:46:16.512000,229.0,202.0,,297.0,False,MEDIUM,7.0,False,AlphaTauri,0 days 00:44:09.712000,,1267,18.0,,,False,False,2021,1,Bahrain Grand Prix
0 days 00:48:28.018000,GAS,10,0 days 00:02:11.534000,5.0,2.0,0 days 00:46:53.133000,,0 days 00:01:05.748000,0 days 00:00:41.956000,0 days 00:00:23.830000,0 days 00:47:22.260000,0 days 00:48:04.216000,0 days 00:48:28.046000,231.0,251.0,275.0,213.0,False,HARD,1.0,True,AlphaTauri,0 days 00:46:16.484000,,71,19.0,,,False,False,2021,1,Bahrain Grand Prix
0 days 01:11:19.744000,GAS,10,0 days 00:01:40.838000,19.0,2.0,,0 days 01:11:18.062000,0 days 00:00:31.607000,0 days 00:00:42.441000,0 days 00:00:26.790000,0 days 01:10:10.541000,0 days 01:10:52.982000,0 days 01:11:19.772000,233.0,246.0,,293.0,False,HARD,15.0,True,AlphaTauri,0 days 01:09:38.906000,,1,18.0,,,False,False,2021,1,Bahrain Grand Prix
0 days 01:13:19.034000,GAS,10,0 days 00:01:59.290000,20.0,3.0,0 days 01:11:42.399000,,0 days 00:00:52.568000,0 days 00:00:43.028000,0 days 00:00:23.694000,0 days 01:12:12.340000,0 days 01:12:55.368000,0 days 01:13:19.062000,232.0,245.0,276.0,221.0,False,MEDIUM,4.0,False,AlphaTauri,0 days 01:11:19.744000,,1,19.0,,,False,False,2021,1,Bahrain Grand Prix
0 days 01:43:58.048000,GAS,10,0 days 00:01:39.587000,39.0,3.0,,0 days 01:43:56.395000,0 days 00:00:31.306000,0 days 00:00:41.984000,0 days 00:00:26.297000,0 days 01:42:49.795000,0 days 01:43:31.779000,0 days 01:43:58.076000,237.0,255.0,,287.0,False,MEDIUM,23.0,False,AlphaTauri,0 days 01:42:18.461000,,1,16.0,,,False,False,2021,1,Bahrain Grand Prix
0 days 01:45:54.935000,GAS,10,0 days 00:01:56.887000,40.0,4.0,0 days 01:44:21.345000,,0 days 00:00:52.274000,0 days 00:00:41.219000,0 days 00:00:23.394000,0 days 01:44:50.350000,0 days 01:45:31.569000,0 days 01:45:54.963000,237.0,254.0,278.0,218.0,False,HARD,1.0,True,AlphaTauri,0 days 01:43:58.048000,,1,16.0,,,False,False,2021,1,Bahrain Grand Prix
0 days 02:04:52.008000,GAS,10,0 days 00:01:38.051000,52.0,4.0,,0 days 02:04:50.340000,0 days 00:00:30.585000,0 days 00:00:40.930000,0 days 00:00:26.536000,0 days 02:03:44.570000,0 days 02:04:25.500000,0 days 02:04:52.036000,240.0,251.0,,294.0,False,HARD,13.0,True,AlphaTauri,0 days 02:03:13.957000,,1,16.0,,,False,False,2021,1,Bahrain Grand Prix
0 days 01:02:46.301000,LAT,6,0 days 00:01:42.131000,14.0,1.0,,0 days 01:02:44.704000,0 days 00:00:31.834000,0 days 00:00:43.516000,0 days 00:00:26.781000,0 days 01:01:36.017000,0 days 01:02:19.533000,0 days 01:02:46.314000,231.0,245.0,,288.0,False,SOFT,14.0,True,Williams,0 days 01:01:04.170000,,1,13.0,,,False,False,2021,1,Bahrain Grand Prix
0 days 01:04:45.587000,LAT,6,0 days 00:01:59.286000,15.0,2.0,0 days 01:03:10.669000,,0 days 00:00:53.182000,0 days 00:00:42.366000,0 days 00:00:23.738000,0 days 01:03:39.496000,0 days 01:04:21.862000,0 days 01:04:45.600000,227.0,245.0,282.0,224.0,False,MEDIUM,1.0,True,Williams,0 days 01:02:46.301000,,1,18.0,,,False,False,2021,1,Bahrain Grand Prix
0 days 01:32:34.719000,LAT,6,0 days 00:01:42.667000,32.0,2.0,,0 days 01:32:33.032000,0 days 00:00:32.501000,0 days 00:00:43.265000,0 days 00:00:26.901000,0 days 01:31:24.566000,0 days 01:32:07.831000,0 days 01:32:34.732000,226.0,244.0,,279.0,False,MEDIUM,18.0,True,Williams,0 days 01:30:52.052000,,1,17.0,,,False,False,2021,1,Bahrain Grand Prix
0 days 01:34:33.673000,LAT,6,0 days 00:01:58.954000,33.0,3.0,0 days 01:32:57.010000,,0 days 00:00:51.254000,0 days 00:00:43.889000,0 days 00:00:23.811000,0 days 01:33:25.986000,0 days 01:34:09.875000,0 days 01:34:33.686000,224.0,245.0,282.0,225.0,False,MEDIUM,1.0,True,Williams,0 days 01:32:34.719000,,1,18.0,,,False,False,2021,1,Bahrain Grand Prix
0 days 02:04:20.637000,LAT,6,0 days 00:01:46.133000,51.0,3.0,,0 days 02:04:18.972000,0 days 00:00:32.966000,0 days 00:00:44.074000,0 days 00:00:29.093000,0 days 02:03:07.483000,0 days 02:03:51.557000,0 days 02:04:20.650000,225.0,238.0,,293.0,False,MEDIUM,19.0,True,Williams,0 days 02:02:34.504000,,1,18.0,,,False,False,2021,1,Bahrain Grand Prix
0 days 00:57:34.254000,ALO,14,0 days 00:01:40.308000,11.0,1.0,,0 days 00:57:32.560000,0 days 00:00:30.890000,0 days 00:00:42.389000,0 days 00:00:27.029000,0 days 00:56:24.850000,0 days 00:57:07.239000,0 days 00:57:34.268000,230.0,252.0,,314.0,False,SOFT,14.0,False,Alpine,0 days 00:55:53.946000,,1,9.0,,,False,False,2021,1,Bahrain Grand Prix
0 days 00:59:30.376000,ALO,14,0 days 00:01:56.122000,12.0,2.0,0 days 00:57:56.937000,,0 days 00:00:51.038000,0 days 00:00:41.263000,0 days 00:00:23.821000,0 days 00:58:25.306000,0 days 00:59:06.569000,0 days 00:59:30.390000,231.0,254.0,274.0,221.0,False,MEDIUM,1.0,True,Alpine,0 days 00:57:34.254000,,1,17.0,,,False,False,2021,1,Bahrain Grand Prix
0 days 01:27:15.888000,ALO,14,0 days 00:01:40.108000,29.0,2.0,,0 days 01:27:14.206000,0 days 00:00:31.265000,0 days 00:00:42.110000,0 days 00:00:26.733000,0 days 01:26:07.059000,0 days 01:26:49.169000,0 days 01:27:15.902000,229.0,251.0,,284.0,False,MEDIUM,18.0,True,Alpine,0 days 01:25:35.780000,,1,12.0,,,False,False,2021,1,Bahrain Grand Prix
0 days 01:29:13.410000,ALO,14,0 days 00:01:57.522000,30.0,3.0,0 days 01:27:38.977000,,0 days 00:00:51.929000,0 days 00:00:41.775000,0 days 00:00:23.818000,0 days 01:28:07.831000,0 days 01:28:49.606000,0 days 01:29:13.424000,232.0,244.0,289.0,222.0,False,HARD,1.0,True,Alpine,0 days 01:27:15.888000,,1,17.0,,,False,False,2021,1,Bahrain Grand Prix
0 days 01:32:31.786000,ALO,14,0 days 00:01:42.313000,32.0,3.0,,0 days 01:32:30.161000,0 days 00:00:30.933000,0 days 00:00:42.318000,0 days 00:00:29.062000,0 days 01:31:20.420000,0 days 01:32:02.738000,0 days 01:32:31.800000,229.0,236.0,,279.0,False,HARD,3.0,True,Alpine,0 days 01:30:49.473000,,1,16.0,,,False,False,2021,1,Bahrain Grand Prix
0 days 01:00:14.006000,GAS,10,0 days 00:01:40.055000,14.0,1.0,,0 days 01:00:10.679000,0 days 00:00:30.541000,0 days 00:00:33.379000,0 days 00:00:36.135000,0 days 00:59:05.430000,0 days 00:59:38.809000,0 days 01:00:14.944000,191.0,245.0,,264.0,False,WET,14.0,True,AlphaTauri,0 days 00:58:33.951000,,1,17.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:02:15.680000,GAS,10,0 days 00:02:01.674000,15.0,2.0,0 days 01:00:41.732000,,0 days 00:00:54.546000,0 days 00:00:33.706000,0 days 00:00:33.422000,0 days 01:01:09.490000,0 days 01:01:43.196000,0 days 01:02:16.618000,198.0,246.0,267.0,264.0,False,INTERMEDIATE,1.0,True,AlphaTauri,0 days 01:00:14.006000,,1,18.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:18:49.018000,GAS,10,0 days 00:01:36.337000,26.0,2.0,,0 days 01:18:45.618000,0 days 00:00:28.682000,0 days 00:00:32.874000,0 days 00:00:34.781000,0 days 01:17:42.301000,0 days 01:18:15.175000,0 days 01:18:49.956000,197.0,233.0,,269.0,False,INTERMEDIATE,12.0,True,AlphaTauri,0 days 01:17:12.681000,,1,16.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:20:49.661000,GAS,10,0 days 00:02:00.643000,27.0,3.0,0 days 01:19:17.909000,,0 days 00:00:57.596000,0 days 00:00:33.501000,0 days 00:00:29.546000,0 days 01:19:47.552000,0 days 01:20:21.053000,0 days 01:20:50.599000,191.0,249.0,272.0,255.0,False,MEDIUM,1.0,True,AlphaTauri,0 days 01:18:49.018000,,1,16.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:29:21.965000,GAS,10,0 days 00:01:59.472000,32.0,3.0,,0 days 01:29:18.556000,0 days 00:00:46.013000,0 days 00:00:35.120000,0 days 00:00:38.339000,0 days 01:28:09.444000,0 days 01:28:44.564000,0 days 01:29:22.903000,189.0,234.0,,242.0,False,MEDIUM,6.0,True,AlphaTauri,0 days 01:27:22.493000,,45,14.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:55:16.711000,GAS,10,,33.0,4.0,0 days 01:53:32.081000,0 days 01:55:10.239000,,0 days 00:00:33.445000,0 days 00:00:42.084000,,0 days 01:54:35.565000,0 days 01:55:18.090000,182.0,231.0,,242.0,False,MEDIUM,6.0,False,AlphaTauri,0 days 01:29:21.965000,,51,14.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:57:54.327000,GAS,10,,34.0,5.0,0 days 01:56:06.316000,,0 days 00:01:19.882000,0 days 00:00:35.095000,0 days 00:00:42.672000,0 days 01:56:37.607000,0 days 01:57:12.610000,0 days 01:57:55.473000,189.0,83.0,267.0,162.0,False,MEDIUM,7.0,False,AlphaTauri,0 days 01:55:00.107000,,1,13.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:20:02.311000,PER,11,0 days 00:01:32.716000,28.0,1.0,,0 days 01:19:58.896000,0 days 00:00:28.222000,0 days 00:00:30.694000,0 days 00:00:33.800000,0 days 01:18:58.769000,0 days 01:19:29.463000,0 days 01:20:03.263000,206.0,252.0,,281.0,False,INTERMEDIATE,28.0,True,Red Bull Racing,0 days 01:18:29.595000,,1,4.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:22:09.833000,PER,11,0 days 00:02:07.522000,29.0,2.0,0 days 01:20:43.572000,,0 days 00:01:08.492000,0 days 00:00:30.725000,0 days 00:00:28.305000,0 days 01:21:11.755000,0 days 01:21:42.480000,0 days 01:22:10.785000,200.0,252.0,273.0,282.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:20:02.311000,,1,5.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:29:15.220000,PER,11,0 days 00:01:58.705000,33.0,2.0,,0 days 01:29:11.663000,0 days 00:00:44.976000,0 days 00:00:34.593000,0 days 00:00:39.136000,0 days 01:28:02.443000,0 days 01:28:37.036000,0 days 01:29:16.172000,175.0,202.0,,211.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:27:16.515000,,45,4.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:57:50.368000,PER,11,,34.0,3.0,0 days 01:55:32.835000,,,0 days 00:00:53.639000,0 days 00:00:54.900000,,0 days 01:56:56.480000,0 days 01:57:51.549000,156.0,96.0,225.0,135.0,False,SOFT,3.0,False,Red Bull Racing,0 days 01:55:00.107000,,1,4.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:21:22.278000,ALO,14,0 days 00:01:36.599000,28.0,1.0,,0 days 01:21:18.812000,0 days 00:00:29.534000,0 days 00:00:32.927000,0 days 00:00:34.138000,0 days 01:20:16.186000,0 days 01:20:49.113000,0 days 01:21:23.251000,194.0,249.0,,283.0,False,INTERMEDIATE,28.0,True,Alpine,0 days 01:19:45.679000,,1,12.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:23:18.136000,ALO,14,0 days 00:01:55.858000,29.0,2.0,0 days 01:21:49.796000,,0 days 00:00:55.487000,0 days 00:00:31.467000,0 days 00:00:28.904000,0 days 01:22:18.738000,0 days 01:22:50.205000,0 days 01:23:19.109000,191.0,250.0,267.0,274.0,False,MEDIUM,1.0,True,Alpine,0 days 01:21:22.278000,,1,15.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:28:41.335000,ALO,14,0 days 00:02:01.804000,32.0,2.0,,0 days 01:28:37.450000,0 days 00:00:41.175000,0 days 00:00:35.511000,0 days 00:00:45.118000,0 days 01:27:21.679000,0 days 01:27:57.190000,0 days 01:28:42.308000,190.0,202.0,,154.0,False,MEDIUM,4.0,True,Alpine,0 days 01:26:39.531000,,45,12.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:55:11.905000,ALO,14,,33.0,3.0,0 days 01:53:25.781000,0 days 01:55:05.161000,,0 days 00:00:33.643000,0 days 00:00:40.785000,,0 days 01:54:32.093000,0 days 01:55:12.998000,175.0,233.0,,262.0,False,MEDIUM,4.0,False,Alpine,0 days 01:28:41.335000,,51,12.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:57:53.781000,ALO,14,,34.0,4.0,0 days 01:56:02.749000,,0 days 00:01:21.547000,0 days 00:00:34.533000,0 days 00:00:45.803000,0 days 01:56:34.448000,0 days 01:57:08.954000,0 days 01:57:54.881000,191.0,87.0,253.0,141.0,False,MEDIUM,5.0,False,Alpine,0 days 01:55:00.107000,,1,12.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:19:47.524000,LEC,16,0 days 00:01:32.467000,28.0,1.0,,0 days 01:19:44.152000,0 days 00:00:27.775000,0 days 00:00:31.059000,0 days 00:00:33.633000,0 days 01:18:43.823000,0 days 01:19:14.882000,0 days 01:19:48.515000,207.0,252.0,,287.0,False,INTERMEDIATE,28.0,True,Ferrari,0 days 01:18:15.057000,,1,2.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:21:41.377000,LEC,16,0 days 00:01:53.853000,29.0,2.0,0 days 01:20:15.110000,,0 days 00:00:54.581000,0 days 00:00:31.177000,0 days 00:00:28.095000,0 days 01:20:43.096000,0 days 01:21:14.273000,0 days 01:21:42.368000,203.0,251.0,275.0,279.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:19:47.524000,,1,3.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:28:33.790000,LEC,16,0 days 00:02:11.844000,33.0,2.0,,0 days 01:28:28.896000,0 days 00:00:44.559000,0 days 00:00:35.616000,0 days 00:00:51.669000,0 days 01:27:07.496000,0 days 01:27:43.112000,0 days 01:28:34.781000,185.0,206.0,,130.0,False,MEDIUM,5.0,True,Ferrari,0 days 01:26:21.946000,,45,2.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:57:49.892000,LEC,16,,34.0,3.0,0 days 01:55:18.369000,,,0 days 00:00:54.357000,0 days 00:00:57.115000,,0 days 01:56:53.768000,0 days 01:57:51.030000,125.0,98.0,211.0,124.0,False,MEDIUM,6.0,False,Ferrari,0 days 01:55:00.107000,,1,2.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:19:19.809000,STR,18,0 days 00:01:33.507000,27.0,1.0,,0 days 01:19:16.421000,0 days 00:00:28.659000,0 days 00:00:31.023000,0 days 00:00:33.825000,0 days 01:18:15.937000,0 days 01:18:46.960000,0 days 01:19:20.785000,201.0,252.0,,279.0,False,INTERMEDIATE,27.0,True,Aston Martin,0 days 01:17:46.302000,,1,9.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:21:15.744000,STR,18,0 days 00:01:55.935000,28.0,2.0,0 days 01:19:47.558000,,0 days 00:00:55.111000,0 days 00:00:31.950000,0 days 00:00:28.874000,0 days 01:20:15.896000,0 days 01:20:47.846000,0 days 01:21:16.720000,185.0,253.0,275.0,281.0,False,MEDIUM,1.0,True,Aston Martin,0 days 01:19:19.809000,,1,9.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:28:17.741000,STR,18,0 days 00:02:21.217000,32.0,2.0,,0 days 01:28:14.191000,0 days 00:00:52.935000,0 days 00:00:33.628000,0 days 00:00:54.654000,0 days 01:26:50.435000,0 days 01:27:24.063000,0 days 01:28:18.717000,187.0,243.0,,99.0,False,MEDIUM,5.0,True,Aston Martin,0 days 01:25:56.524000,,45,7.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:54:40.995000,STR,18,,33.0,3.0,0 days 01:53:06.264000,0 days 01:54:37.429000,,0 days 00:00:30.949000,0 days 00:00:36.122000,,0 days 01:54:05.849000,0 days 01:54:42.364000,204.0,233.0,,272.0,False,MEDIUM,5.0,False,Aston Martin,0 days 01:28:17.741000,,51,7.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:57:51.618000,STR,18,,34.0,4.0,0 days 01:55:42.835000,,0 days 00:01:30.396000,0 days 00:00:48.299000,0 days 00:00:51.951000,0 days 01:56:12.364000,0 days 01:57:00.643000,0 days 01:57:52.697000,191.0,73.0,242.0,127.0,False,MEDIUM,7.0,False,Aston Martin,0 days 01:55:00.107000,,1,7.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:16:43.152000,TSU,22,0 days 00:01:34.886000,25.0,1.0,,0 days 01:16:39.754000,0 days 00:00:29.032000,0 days 00:00:32.237000,0 days 00:00:33.617000,0 days 01:15:38.238000,0 days 01:16:10.475000,0 days 01:16:44.092000,196.0,251.0,,274.0,False,INTERMEDIATE,25.0,True,AlphaTauri,0 days 01:15:08.266000,,1,13.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:18:38.703000,TSU,22,0 days 00:01:55.551000,26.0,2.0,0 days 01:17:10.450000,,0 days 00:00:55.194000,0 days 00:00:31.600000,0 days 00:00:28.757000,0 days 01:17:39.286000,0 days 01:18:10.886000,0 days 01:18:39.643000,199.0,251.0,272.0,283.0,False,MEDIUM,1.0,True,AlphaTauri,0 days 01:16:43.152000,,1,15.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:28:28.952000,TSU,22,0 days 00:02:17.918000,32.0,2.0,,0 days 01:28:24.596000,0 days 00:00:49.676000,0 days 00:00:34.190000,0 days 00:00:54.052000,0 days 01:27:01.650000,0 days 01:27:35.840000,0 days 01:28:29.892000,191.0,248.0,,112.0,False,MEDIUM,7.0,True,AlphaTauri,0 days 01:26:11.034000,,45,10.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:54:57.414000,TSU,22,,33.0,3.0,0 days 01:53:16.283000,0 days 01:54:53.306000,,0 days 00:00:31.933000,0 days 00:00:36.785000,,0 days 01:54:21.569000,0 days 01:54:58.595000,187.0,237.0,,268.0,False,SOFT,1.0,True,AlphaTauri,0 days 01:28:28.952000,,51,10.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:57:52.067000,TSU,22,,34.0,4.0,0 days 01:55:56.626000,,0 days 00:01:26.144000,0 days 00:00:39.721000,0 days 00:00:48.782000,0 days 01:56:24.597000,0 days 01:57:04.272000,0 days 01:57:53.252000,199.0,67.0,246.0,158.0,False,SOFT,1.0,False,AlphaTauri,0 days 01:55:00.107000,,1,9.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:19:01.378000,RIC,3,0 days 00:01:34.113000,27.0,1.0,,0 days 01:18:57.991000,0 days 00:00:28.083000,0 days 00:00:31.827000,0 days 00:00:34.203000,0 days 01:17:56.268000,0 days 01:18:28.095000,0 days 01:19:02.298000,203.0,252.0,,278.0,False,INTERMEDIATE,27.0,True,McLaren,0 days 01:17:27.265000,,1,7.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:21:01.430000,RIC,3,0 days 00:02:00.052000,28.0,2.0,0 days 01:19:32.276000,,0 days 00:00:58.779000,0 days 00:00:31.813000,0 days 00:00:29.460000,0 days 01:20:01.077000,0 days 01:20:32.890000,0 days 01:21:02.350000,195.0,252.0,275.0,255.0,False,MEDIUM,1.0,True,McLaren,0 days 01:19:01.378000,,1,8.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:29:29.674000,RIC,3,0 days 00:02:02.779000,33.0,2.0,,0 days 01:29:26.051000,0 days 00:00:47.938000,0 days 00:00:34.976000,0 days 00:00:39.865000,0 days 01:28:15.753000,0 days 01:28:50.729000,0 days 01:29:30.594000,174.0,237.0,,272.0,False,MEDIUM,6.0,True,McLaren,0 days 01:27:26.895000,,45,6.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:57:51.092000,RIC,3,,34.0,3.0,0 days 01:55:41.188000,,,0 days 00:00:48.719000,0 days 00:00:53.016000,,0 days 01:56:59.051000,0 days 01:57:52.211000,184.0,64.0,243.0,109.0,False,SOFT,3.0,False,McLaren,0 days 01:55:00.107000,,1,6.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 00:35:21.309000,OCO,31,0 days 00:02:05.387000,1.0,1.0,,0 days 00:35:16.950000,,0 days 00:00:39.028000,0 days 00:00:43.056000,,0 days 00:34:38.253000,0 days 00:35:21.346000,162.0,229.0,,222.0,False,WET,1.0,True,Alpine,0 days 00:33:15.688000,,124,14.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 00:37:56.625000,OCO,31,,2.0,2.0,0 days 00:35:47.759000,,0 days 00:00:57.943000,0 days 00:00:46.290000,0 days 00:00:51.119000,0 days 00:36:19.258000,0 days 00:37:05.634000,0 days 00:37:56.749000,178.0,55.0,156.0,127.0,False,INTERMEDIATE,1.0,True,Alpine,0 days 00:35:21.309000,,4,19.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:19:47.155000,OCO,31,0 days 00:01:33.761000,27.0,2.0,,0 days 01:19:42.796000,0 days 00:00:28.271000,0 days 00:00:31.273000,0 days 00:00:34.217000,0 days 01:18:41.665000,0 days 01:19:12.938000,0 days 01:19:47.155000,201.0,247.0,,280.0,False,INTERMEDIATE,26.0,True,Alpine,0 days 01:18:13.394000,,1,12.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:21:40.612000,OCO,31,0 days 00:01:53.457000,28.0,3.0,0 days 01:20:13.438000,,0 days 00:00:54.056000,0 days 00:00:31.170000,0 days 00:00:28.231000,0 days 01:20:41.211000,0 days 01:21:12.381000,0 days 01:21:40.612000,196.0,251.0,273.0,279.0,False,MEDIUM,1.0,True,Alpine,0 days 01:19:47.155000,,1,15.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:26:28.078000,OCO,31,0 days 00:01:54.569000,31.0,3.0,,0 days 01:26:23.677000,0 days 00:00:36.061000,0 days 00:00:38.120000,0 days 00:00:40.388000,0 days 01:25:09.570000,0 days 01:25:47.690000,0 days 01:26:28.078000,183.0,130.0,,166.0,False,MEDIUM,4.0,True,Alpine,0 days 01:24:33.509000,,24,12.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:28:52.749000,OCO,31,0 days 00:02:24.671000,32.0,4.0,0 days 01:26:54.355000,0 days 01:28:48.344000,0 days 00:00:58.356000,0 days 00:00:42.996000,0 days 00:00:43.319000,0 days 01:27:26.434000,0 days 01:28:09.430000,0 days 01:28:52.749000,184.0,160.0,,168.0,False,SOFT,3.0,False,Alpine,0 days 01:26:28.078000,,45,13.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:55:15.067000,OCO,31,,33.0,5.0,0 days 01:53:27.319000,0 days 01:55:07.285000,,0 days 00:00:33.496000,0 days 00:00:41.302000,,0 days 01:54:33.765000,0 days 01:55:15.196000,182.0,175.0,,210.0,False,MEDIUM,5.0,False,Alpine,0 days 01:28:52.749000,,51,13.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:57:55.141000,OCO,31,,34.0,6.0,0 days 01:56:04.021000,,0 days 00:01:20.743000,0 days 00:00:34.606000,0 days 00:00:44.745000,0 days 01:56:35.814000,0 days 01:57:10.396000,0 days 01:57:55.338000,203.0,101.0,260.0,138.0,False,MEDIUM,5.0,False,Alpine,0 days 01:55:00.107000,,1,15.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:18:03.413000,VER,33,0 days 00:01:31.736000,27.0,1.0,,0 days 01:18:00.076000,0 days 00:00:27.969000,0 days 00:00:30.750000,0 days 00:00:33.017000,0 days 01:17:00.597000,0 days 01:17:31.347000,0 days 01:18:04.364000,209.0,253.0,,285.0,False,INTERMEDIATE,27.0,True,Red Bull Racing,0 days 01:16:31.677000,,1,2.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:19:54.665000,VER,33,0 days 00:01:51.252000,28.0,2.0,0 days 01:18:30.619000,,0 days 00:00:52.951000,0 days 00:00:30.259000,0 days 00:00:28.042000,0 days 01:18:57.315000,0 days 01:19:27.574000,0 days 01:19:55.616000,205.0,249.0,276.0,284.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:18:03.413000,,1,3.0,,,False,False,2021,2,Emilia Romagna Grand Prix
0 days 01:28:16.487000,VER,33,0 days 00:02:24.051000,33.0,2.0,,0 days 01:28:12.328000,0 days 00:00:53.591000,0 days 00:00:33.460000,0 days 00:00:57,0 days 01:26:46.978000,0 days 01:27:20.438000,0 days 01:28:17.438000,179.0,235.0,,96.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:25:52.436000,,45,1.0,,,False,False,2021,2,Emilia Romagna Grand Prix
