Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Position,Deleted,DeletedReason,IsAccurate,Year,RoundNumber
6227.218,ALB,23,118.858,41.0,4.0,6131.167,,46.879,39.879,32.1,195.0,177.0,209.0,315.0,False,SOFT,4.0,False,Red Bull Racing,6108.36,1,9.0,,,False,2019,19
4186.281,KVY,26,105.721,21.0,1.0,,4185.391,28.454,41.912,35.355,198.0,175.0,,297.0,False,HARD,21.0,True,Toro Rosso,4080.56,1,8.0,,,False,2019,19
4311.064,KVY,26,124.783,22.0,2.0,4212.597,,51.554,40.245,32.984,205.0,181.0,208.0,294.0,False,MEDIUM,1.0,True,Toro Rosso,4186.281,1,15.0,,,False,2019,19
6033.496,KVY,26,103.211,39.0,2.0,,6032.595,27.485,40.662,35.064,203.0,173.0,,304.0,False,MEDIUM,18.0,True,Toro Rosso,5930.285,1,13.0,,,False,2019,19
6152.719,KVY,26,119.223,40.0,3.0,6056.753,,47.441,39.553,32.229,207.0,186.0,210.0,298.0,False,SOFT,1.0,True,Toro Rosso,6033.496,1,13.0,,,False,2019,19
4806.088,HUL,27,106.077,27.0,1.0,,4805.187,28.28,41.717,36.08,199.0,179.0,,295.0,False,HARD,27.0,True,Renault,4700.011,1,10.0,,,False,2019,19
4927.405,HUL,27,121.317,28.0,2.0,4829.539,,48.31,40.079,32.928,202.0,188.0,211.0,300.0,False,MEDIUM,1.0,True,Renault,4806.088,1,15.0,,,False,2019,19
6031.13,HUL,27,100.137,39.0,2.0,,6030.221,27.053,39.939,33.145,204.0,185.0,,328.0,False,MEDIUM,12.0,True,Renault,5930.993,1,12.0,,,False,2019,19
6149.324,HUL,27,118.194,40.0,3.0,6053.912,,46.424,39.568,32.202,208.0,187.0,209.0,288.0,False,SOFT,1.0,True,Renault,6031.13,1,12.0,,,False,2019,19
4166.664,RIC,3,103.95,21.0,1.0,,4165.865,27.839,41.292,34.819,198.0,182.0,,296.0,False,SOFT,24.0,False,Renault,4062.714,1,4.0,,,False,2019,19
4287.157,RIC,3,120.493,22.0,2.0,4189.515,,47.342,39.823,33.328,214.0,186.0,211.0,302.0,False,HARD,1.0,True,Renault,4166.664,1,7.0,,,False,2019,19
3322.292,VER,33,101.8,13.0,1.0,,3321.383,27.459,40.716,33.625,207.0,178.0,,297.0,False,MEDIUM,16.0,False,Red Bull Racing,3220.492,1,2.0,,,False,2019,19
3441.056,VER,33,118.764,14.0,2.0,3345.136,,46.962,39.536,32.266,221.0,179.0,208.0,286.0,False,HARD,2.0,False,Red Bull Racing,3322.292,1,4.0,,,False,2019,19
5446.523,VER,33,101.491,34.0,2.0,,5445.627,27.185,40.424,33.882,209.0,180.0,,296.0,False,HARD,22.0,False,Red Bull Racing,5345.032,1,2.0,,,False,2019,19
5564.944,VER,33,118.421,35.0,3.0,5469.191,,46.488,39.552,32.381,222.0,182.0,209.0,292.0,False,MEDIUM,1.0,True,Red Bull Racing,5446.523,1,3.0,,,False,2019,19
3964.248,NOR,4,103.932,19.0,1.0,,3963.356,28.022,41.263,34.647,193.0,180.0,,296.0,False,SOFT,22.0,False,McLaren,3860.316,1,6.0,,,False,2019,19
4086.796,NOR,4,122.548,20.0,2.0,3988.044,,49.02,40.292,33.236,204.0,186.0,208.0,295.0,False,HARD,1.0,True,McLaren,3964.248,1,10.0,,,False,2019,19
6318.697,NOR,4,101.685,42.0,2.0,,6317.806,27.433,40.458,33.794,206.0,186.0,,296.0,False,HARD,23.0,True,McLaren,6217.012,1,6.0,,,False,2019,19
6439.354,NOR,4,120.657,43.0,3.0,6343.731,,48.869,39.638,32.15,215.0,187.0,212.0,294.0,False,MEDIUM,1.0,True,McLaren,6318.697,1,10.0,,,False,2019,19
4438.214,HAM,44,103.383,24.0,1.0,,4437.286,27.478,41.649,34.256,205.0,182.0,,298.0,False,MEDIUM,27.0,False,Mercedes,4334.831,1,2.0,,,False,2019,19
4557.502,HAM,44,119.288,25.0,2.0,4461.341,,48.023,39.331,31.934,211.0,189.0,209.0,317.0,False,HARD,1.0,True,Mercedes,4438.214,1,3.0,,,False,2019,19
7586.437,VET,5,,8.0,1.0,,7586.469,27.649,,,196.0,183.0,,315.0,False,MEDIUM,11.0,False,Ferrari,2726.88,12,20.0,,,False,2019,19
3868.212,SAI,55,103.713,18.0,1.0,,3867.474,27.924,41.094,34.695,196.0,180.0,,297.0,False,SOFT,21.0,False,McLaren,3764.499,1,8.0,,,False,2019,19
3989.032,SAI,55,120.82,19.0,2.0,3892.083,,48.134,39.676,33.01,211.0,186.0,208.0,295.0,False,HARD,1.0,True,McLaren,3868.212,1,12.0,,,False,2019,19
4427.718,RUS,63,105.801,23.0,1.0,,4426.815,28.519,42.186,35.096,192.0,177.0,,293.0,False,MEDIUM,23.0,True,Williams,4321.917,1,18.0,,,False,2019,19
4549.598,RUS,63,121.88,24.0,2.0,4450.55,,47.828,40.665,33.387,210.0,183.0,207.0,291.0,False,HARD,1.0,True,Williams,4427.718,1,18.0,,,False,2019,19
6810.653,RUS,63,104.238,46.0,2.0,,6809.778,28.236,41.362,34.64,194.0,177.0,,288.0,False,HARD,23.0,True,Williams,6706.415,1,18.0,,,False,2019,19
6936.832,RUS,63,126.179,47.0,3.0,6838.505,,53.016,40.408,32.755,204.0,185.0,207.0,292.0,False,SOFT,1.0,True,Williams,6810.653,1,18.0,,,False,2019,19
3870.722,RAI,7,103.841,18.0,1.0,,3869.832,28.076,41.258,34.507,196.0,182.0,,294.0,False,SOFT,18.0,True,Alfa Romeo Racing,3766.881,1,9.0,,,False,2019,19
3991.685,RAI,7,120.963,19.0,2.0,3894.38,,48.037,40.194,32.732,215.0,184.0,203.0,290.0,False,HARD,1.0,True,Alfa Romeo Racing,3870.722,1,14.0,,,False,2019,19
6128.654,RAI,7,103.467,40.0,2.0,,6127.761,27.514,41.653,34.3,212.0,177.0,,296.0,False,HARD,22.0,True,Alfa Romeo Racing,6025.187,1,11.0,,,False,2019,19
6248.251,RAI,7,119.597,41.0,3.0,6152.467,,47.399,39.711,32.487,216.0,185.0,205.0,290.0,False,SOFT,1.0,True,Alfa Romeo Racing,6128.654,1,11.0,,,False,2019,19
3419.566,BOT,77,101.054,14.0,1.0,,3418.61,27.283,40.545,33.226,211.0,188.0,,299.0,False,MEDIUM,17.0,False,Mercedes,3318.512,1,1.0,,,False,2019,19
3538.804,BOT,77,119.238,15.0,2.0,3442.8,,47.628,39.067,32.543,226.0,190.0,211.0,299.0,False,HARD,1.0,True,Mercedes,3419.566,1,3.0,,,False,2019,19
5539.473,BOT,77,100.319,35.0,2.0,,5538.573,26.978,40.191,33.15,212.0,188.0,,294.0,False,HARD,21.0,True,Mercedes,5439.154,1,1.0,,,False,2019,19
5658.741,BOT,77,119.268,36.0,3.0,5562.503,,47.346,39.789,32.133,216.0,189.0,213.0,296.0,False,MEDIUM,1.0,True,Mercedes,5539.473,1,2.0,,,False,2019,19
4520.257,GRO,8,107.845,24.0,1.0,,4519.307,29.334,43.046,35.465,199.0,181.0,,289.0,False,MEDIUM,24.0,True,Haas F1 Team,4412.412,1,16.0,,,False,2019,19
4645.513,GRO,8,125.256,25.0,2.0,4543.965,,50.339,41.443,33.474,204.0,184.0,203.0,284.0,False,HARD,2.0,False,Haas F1 Team,4520.257,1,17.0,,,False,2019,19
3175.251,KUB,88,106.476,11.0,1.0,,3174.37,28.725,42.631,35.12,200.0,176.0,,283.0,False,MEDIUM,11.0,True,Williams,3068.775,1,18.0,,,False,2019,19
3301.019,KUB,88,125.768,12.0,2.0,3198.447,,48.989,42.096,34.683,210.0,176.0,200.0,289.0,False,HARD,1.0,True,Williams,3175.251,1,19.0,,,False,2019,19
5299.839,KUB,88,109.923,31.0,2.0,,5298.94,28.223,42.953,38.747,208.0,147.0,,254.0,False,HARD,20.0,True,Williams,5189.916,1,19.0,,,False,2019,19
3786.217,GIO,99,105.183,17.0,1.0,,3785.325,28.54,41.645,34.998,189.0,183.0,,294.0,False,MEDIUM,17.0,True,Alfa Romeo Racing,3681.034,1,16.0,,,False,2019,19
3909.016,GIO,99,122.799,18.0,2.0,3810.562,,49.496,40.384,32.919,203.0,186.0,206.0,294.0,False,HARD,1.0,True,Alfa Romeo Racing,3786.217,1,18.0,,,False,2019,19
6058.592,GIO,99,103.33,39.0,2.0,,6057.695,27.831,41.099,34.4,200.0,187.0,,296.0,False,HARD,22.0,True,Alfa Romeo Racing,5955.262,1,16.0,,,False,2019,19
6177.967,GIO,99,119.375,40.0,3.0,6081.897,,47.404,39.317,32.654,211.0,188.0,211.0,305.0,False,SOFT,1.0,True,Alfa Romeo Racing,6058.592,1,16.0,,,False,2019,19
3636.461,GAS,10,78.958,22.0,1.0,,3633.726,19.242,38.91,20.806,308.0,250.0,,296.0,False,SOFT,25.0,True,Toro Rosso,3557.503,1,7.0,,,False,2019,20
3727.968,GAS,10,91.507,23.0,2.0,3656.637,,36.086,38.755,16.666,304.0,252.0,323.0,296.0,False,MEDIUM,1.0,True,Toro Rosso,3636.461,1,12.0,,,False,2019,20
5505.855,GAS,10,78.104,47.0,2.0,,5503.154,18.972,38.409,20.723,307.0,250.0,,302.0,False,MEDIUM,25.0,True,Toro Rosso,5427.751,1,7.0,,,False,2019,20
5597.423,GAS,10,91.568,48.0,3.0,5526.713,,36.795,38.004,16.769,303.0,255.0,309.0,302.0,False,SOFT,3.0,True,Toro Rosso,5505.855,1,8.0,,,False,2019,20
3275.023,PER,11,78.913,17.0,1.0,,3272.313,19.116,38.753,21.044,308.0,249.0,,309.0,False,SOFT,17.0,True,Racing Point,3196.11,1,16.0,,,False,2019,20
3366.263,PER,11,91.24,18.0,2.0,3295.386,,36.309,37.883,17.048,299.0,255.0,304.0,309.0,False,MEDIUM,1.0,True,Racing Point,3275.023,1,17.0,,,False,2019,20
5372.13,PER,11,77.62,45.0,2.0,,5369.399,18.976,37.933,20.711,306.0,255.0,,299.0,False,MEDIUM,28.0,True,Racing Point,5294.51,1,10.0,,,False,2019,20
5462.844,PER,11,90.714,46.0,3.0,5392.546,,36.403,37.571,16.74,302.0,253.0,305.0,299.0,False,SOFT,4.0,True,Racing Point,5372.13,1,15.0,,,False,2019,20
4151.782,LEC,16,79.297,29.0,1.0,,4148.942,19.288,39.48,20.529,326.0,252.0,,307.0,False,MEDIUM,32.0,True,Ferrari,4072.485,1,4.0,,,False,2019,20
4244.115,LEC,16,92.333,30.0,2.0,4171.874,,37.681,37.93,16.722,301.0,252.0,304.0,307.0,False,HARD,1.0,True,Ferrari,4151.782,1,6.0,,,False,2019,20
6031.725,LEC,16,103.689,54.0,2.0,,6028.894,27.707,49.819,26.163,179.0,157.0,,171.0,False,HARD,25.0,True,Ferrari,5928.036,4,4.0,,,False,2019,20
6133.542,LEC,16,101.817,55.0,3.0,6051.958,,37.498,46.165,18.154,276.0,237.0,271.0,171.0,False,SOFT,1.0,True,Ferrari,6031.725,4,5.0,,,False,2019,20
4105.111,STR,18,79.28,28.0,1.0,,4102.214,19.315,39.151,20.814,307.0,248.0,,311.0,False,SOFT,28.0,True,Racing Point,4025.831,1,11.0,,,False,2019,20
4196.706,STR,18,91.595,29.0,2.0,4125.59,,36.606,38.058,16.931,303.0,249.0,308.0,311.0,False,MEDIUM,1.0,True,Racing Point,4105.111,1,16.0,,,False,2019,20
5999.507,STR,18,96.96,53.0,2.0,,5996.645,18.925,51.581,26.454,312.0,150.0,,304.0,False,MEDIUM,25.0,True,Racing Point,5902.547,24,13.0,,,False,2019,20
6112.323,STR,18,112.816,54.0,3.0,6021.52,,38.839,49.663,24.314,172.0,192.0,223.0,304.0,False,SOFT,1.0,True,Racing Point,5999.507,4,15.0,,,False,2019,20
4044.43,MAG,20,79.824,27.0,1.0,,4041.694,19.327,38.901,21.596,304.0,247.0,,289.0,False,SOFT,30.0,True,Haas F1 Team,3964.606,1,18.0,,,False,2019,20
4136.69,MAG,20,92.26,28.0,2.0,4065.613,,37.494,37.782,16.984,295.0,246.0,299.0,289.0,False,MEDIUM,1.0,True,Haas F1 Team,4044.43,1,18.0,,,False,2019,20
6016.222,MAG,20,102.246,53.0,2.0,,6013.503,26.757,48.901,26.588,197.0,177.0,,287.0,False,MEDIUM,26.0,True,Haas F1 Team,5913.976,24,16.0,,,False,2019,20
6127.828,MAG,20,111.606,54.0,3.0,6036.971,,37.002,51.049,23.555,229.0,166.0,274.0,287.0,False,SOFT,4.0,True,Haas F1 Team,6016.222,4,16.0,,,False,2019,20
3775.258,ALB,23,80.012,24.0,1.0,,3772.562,19.284,39.394,21.334,327.0,252.0,,308.0,False,SOFT,27.0,True,Red Bull Racing,3695.246,1,6.0,,,False,2019,20
3867.418,ALB,23,92.16,25.0,2.0,3795.616,,36.742,38.59,16.828,304.0,252.0,320.0,308.0,False,MEDIUM,1.0,True,Red Bull Racing,3775.258,1,6.0,,,False,2019,20
5697.177,ALB,23,78.604,50.0,2.0,,5694.482,19.132,38.789,20.683,329.0,255.0,,304.0,False,MEDIUM,26.0,True,Red Bull Racing,5618.573,1,4.0,,,False,2019,20
5787.302,ALB,23,90.125,51.0,3.0,5717.516,,36.354,37.085,16.686,301.0,259.0,306.0,304.0,False,SOFT,4.0,True,Red Bull Racing,5697.177,1,6.0,,,False,2019,20
3731.381,KVY,26,79.53,23.0,1.0,,3728.668,19.309,39.429,20.792,309.0,252.0,,302.0,False,MEDIUM,23.0,True,Toro Rosso,3651.851,1,13.0,,,False,2019,20
3821.698,KVY,26,90.317,24.0,2.0,3751.37,,36.157,37.34,16.82,303.0,255.0,304.0,302.0,False,SOFT,1.0,True,Toro Rosso,3731.381,1,18.0,,,False,2019,20
5455.053,KVY,26,78.078,46.0,2.0,,5452.357,18.669,38.843,20.566,330.0,252.0,,314.0,False,SOFT,23.0,True,Toro Rosso,5376.975,1,13.0,,,False,2019,20
5545.032,KVY,26,89.979,47.0,3.0,5475.728,,36.545,37.077,16.357,307.0,257.0,329.0,314.0,False,SOFT,1.0,True,Toro Rosso,5455.053,1,17.0,,,False,2019,20
4031.868,HUL,27,79.645,27.0,1.0,,4029.14,19.255,39.25,21.14,309.0,246.0,,305.0,False,MEDIUM,27.0,True,Renault,3952.223,1,13.0,,,False,2019,20
4124.908,HUL,27,93.04,28.0,2.0,4052.49,,37.512,38.481,17.047,300.0,241.0,302.0,305.0,False,HARD,1.0,True,Renault,4031.868,1,17.0,,,False,2019,20
5318.618,HUL,27,78.01,44.0,2.0,,5315.903,19.042,38.259,20.709,300.0,234.0,,299.0,False,HARD,17.0,True,Renault,5240.608,1,16.0,,,False,2019,20
5412.349,HUL,27,93.731,45.0,3.0,5339.577,,37.256,39.418,17.057,296.0,239.0,309.0,299.0,False,SOFT,1.0,True,Renault,5318.618,1,18.0,,,False,2019,20
6033.441,HUL,27,102.81,53.0,3.0,,6030.721,27.593,50.154,25.063,227.0,141.0,,200.0,False,SOFT,9.0,True,Renault,5930.631,4,17.0,,,False,2019,20
6134.463,HUL,27,101.022,54.0,4.0,6053.56,,36.362,46.793,17.867,269.0,226.0,245.0,200.0,False,SOFT,4.0,True,Renault,6033.441,4,17.0,,,False,2019,20
2597.98,RIC,3,80.227,8.0,1.0,,2595.107,19.002,40.015,21.21,336.0,243.0,,326.0,False,MEDIUM,8.0,True,Renault,2517.753,12,17.0,,,False,2019,20
2697.314,RIC,3,99.334,9.0,2.0,2625.924,,44.174,38.163,16.997,296.0,247.0,302.0,326.0,False,SOFT,1.0,True,Renault,2597.98,1,20.0,,,False,2019,20
5003.022,RIC,3,77.636,40.0,2.0,,5000.227,18.885,38.256,20.495,309.0,251.0,,309.0,False,SOFT,32.0,True,Renault,4925.386,1,12.0,,,False,2019,20
5100.769,RIC,3,97.747,41.0,3.0,5029.662,,42.832,38.035,16.88,301.0,253.0,307.0,309.0,False,SOFT,4.0,True,Renault,5003.022,1,18.0,,,False,2019,20
3531.549,VER,33,78.141,21.0,1.0,,3530.133,18.788,38.151,21.202,313.0,250.0,,303.0,False,SOFT,24.0,True,Red Bull Racing,3453.408,1,1.0,,,False,2019,20
3621.677,VER,33,90.128,22.0,2.0,3551.624,,36.506,36.904,16.718,312.0,244.0,330.0,303.0,False,SOFT,1.0,True,Red Bull Racing,3531.549,1,5.0,,,False,2019,20
5226.355,VER,33,76.121,44.0,2.0,,5223.882,18.577,37.002,20.542,306.0,258.0,,300.0,False,SOFT,23.0,True,Red Bull Racing,5150.234,1,1.0,,,False,2019,20
5315.022,VER,33,88.667,45.0,3.0,5246.312,,36.099,36.303,16.265,306.0,257.0,323.0,300.0,False,MEDIUM,1.0,True,Red Bull Racing,5226.355,1,2.0,,,False,2019,20
5978.046,VER,33,89.403,54.0,3.0,,5975.545,18.682,45.518,25.203,287.0,184.0,,299.0,False,MEDIUM,10.0,True,Red Bull Racing,5888.643,24,2.0,,,False,2019,20
6090.314,VER,33,112.268,55.0,4.0,5997.924,,36.961,50.379,24.928,181.0,232.0,200.0,299.0,False,SOFT,4.0,True,Red Bull Racing,5978.046,4,2.0,,,False,2019,20
4023.313,NOR,4,78.792,27.0,1.0,,4020.498,19.032,38.885,20.875,303.0,246.0,,302.0,False,SOFT,27.0,True,McLaren,3944.521,1,8.0,,,False,2019,20
4115.341,NOR,4,92.028,28.0,2.0,4043.989,,37.024,38.343,16.661,303.0,258.0,308.0,302.0,False,HARD,1.0,True,McLaren,4023.313,1,15.0,,,False,2019,20
5997.707,NOR,4,96.37,53.0,2.0,,5994.983,19.04,51.307,26.023,290.0,158.0,,305.0,False,HARD,26.0,True,McLaren,5901.337,24,11.0,,,False,2019,20
6110.629,NOR,4,112.922,54.0,3.0,6018.339,,39.339,49.759,23.824,127.0,180.0,207.0,305.0,False,MEDIUM,1.0,True,McLaren,5997.707,4,14.0,,,False,2019,20
3459.0,HAM,44,77.566,20.0,1.0,,3456.243,18.831,37.935,20.8,306.0,256.0,,296.0,False,SOFT,23.0,True,Mercedes,3381.434,1,2.0,,,False,2019,20
3547.757,HAM,44,88.757,21.0,2.0,3479.13,,35.989,36.401,16.367,300.0,263.0,324.0,296.0,False,SOFT,3.0,True,Mercedes,3459.0,1,6.0,,,False,2019,20
5156.489,HAM,44,76.098,43.0,2.0,,5154.346,18.414,37.439,20.245,325.0,258.0,,321.0,False,SOFT,25.0,True,Mercedes,5080.391,1,2.0,,,False,2019,20
5245.47,HAM,44,88.981,44.0,3.0,5176.869,,36.353,36.225,16.403,299.0,255.0,302.0,321.0,False,MEDIUM,1.0,True,Mercedes,5156.489,1,3.0,,,False,2019,20
7068.459,HAM,44,86.082,66.0,3.0,,7065.705,18.448,36.299,31.335,305.0,259.0,,296.0,False,MEDIUM,23.0,True,Mercedes,6982.377,14,3.0,,,False,2019,20
7180.042,HAM,44,111.583,67.0,4.0,7088.816,,36.562,52.131,22.89,296.0,105.0,222.0,296.0,False,SOFT,4.0,True,Mercedes,7068.459,4,4.0,,,False,2019,20
3836.809,VET,5,78.591,25.0,1.0,,3834.1,18.915,38.505,21.171,308.0,255.0,,305.0,False,SOFT,28.0,True,Ferrari,3758.218,1,1.0,,,False,2019,20
3927.157,VET,5,90.348,26.0,2.0,3857.411,,36.422,37.397,16.529,300.0,259.0,331.0,305.0,False,MEDIUM,1.0,True,Ferrari,3836.809,1,5.0,,,False,2019,20
5604.545,VET,5,77.471,49.0,2.0,,5601.81,18.702,38.123,20.646,314.0,262.0,,310.0,False,MEDIUM,24.0,True,Ferrari,5527.074,1,3.0,,,False,2019,20
5694.412,VET,5,89.867,50.0,3.0,5625.058,,36.199,37.184,16.484,304.0,258.0,309.0,310.0,False,SOFT,3.0,True,Ferrari,5604.545,1,3.0,,,False,2019,20
4175.52,SAI,55,78.997,29.0,1.0,,4173.796,19.036,39.062,20.899,308.0,246.0,,306.0,False,SOFT,29.0,True,McLaren,4096.523,1,8.0,,,False,2019,20
4267.033,SAI,55,91.513,30.0,2.0,4195.583,,36.473,38.192,16.848,305.0,249.0,309.0,306.0,False,MEDIUM,1.0,True,McLaren,4175.52,1,15.0,,,False,2019,20
3760.099,RUS,63,79.495,23.0,1.0,,3757.369,19.289,39.363,20.843,304.0,250.0,,302.0,False,MEDIUM,23.0,True,Williams,3680.604,1,19.0,,,False,2019,20
3851.001,RUS,63,90.902,24.0,2.0,3779.862,,36.153,37.869,16.88,302.0,258.0,324.0,302.0,False,MEDIUM,1.0,True,Williams,3760.099,1,20.0,,,False,2019,20
6153.439,RUS,63,79.742,54.0,2.0,,6150.721,20.054,39.01,20.678,300.0,238.0,,273.0,False,MEDIUM,31.0,True,Williams,6073.697,4,18.0,,,False,2019,20
6244.997,RUS,63,91.558,55.0,3.0,6173.879,,36.741,38.048,16.769,279.0,257.0,302.0,273.0,False,SOFT,1.0,True,Williams,6153.439,4,18.0,,,False,2019,20
7099.531,RUS,63,92.111,66.0,3.0,,7096.832,18.684,47.803,25.624,309.0,199.0,,322.0,False,SOFT,12.0,True,Williams,7007.42,14,14.0,,,False,2019,20
7209.959,RUS,63,110.428,67.0,4.0,7119.316,,37.318,50.849,22.261,167.0,215.0,272.0,322.0,False,SOFT,4.0,True,Williams,7099.531,4,14.0,,,False,2019,20
3565.607,RAI,7,79.324,21.0,1.0,,3562.884,19.169,38.842,21.313,304.0,247.0,,301.0,False,SOFT,24.0,True,Alfa Romeo Racing,3486.283,1,9.0,,,False,2019,20
3657.608,RAI,7,92.001,22.0,2.0,3586.434,,37.329,37.676,16.996,300.0,249.0,300.0,301.0,False,MEDIUM,1.0,True,Alfa Romeo Racing,3565.607,1,14.0,,,False,2019,20
5511.131,RAI,7,78.279,47.0,2.0,,5508.421,18.978,38.37,20.931,297.0,251.0,,326.0,False,MEDIUM,26.0,True,Alfa Romeo Racing,5432.852,1,8.0,,,False,2019,20
5603.742,RAI,7,92.611,48.0,3.0,5534.618,,37.277,38.672,16.662,304.0,255.0,322.0,326.0,False,SOFT,4.0,True,Alfa Romeo Racing,5511.131,1,11.0,,,False,2019,20
3916.462,BOT,77,78.124,26.0,1.0,,3913.696,18.909,38.188,21.027,301.0,251.0,,292.0,False,SOFT,29.0,True,Mercedes,3838.338,1,3.0,,,False,2019,20
4008.152,BOT,77,91.69,27.0,2.0,3936.795,,36.996,37.805,16.889,298.0,252.0,302.0,292.0,False,HARD,1.0,True,Mercedes,3916.462,1,5.0,,,False,2019,20
5031.441,BOT,77,76.659,41.0,2.0,,5028.668,18.706,37.429,20.524,307.0,255.0,,307.0,False,HARD,15.0,True,Mercedes,4954.782,1,4.0,,,False,2019,20
5121.896,BOT,77,90.455,42.0,3.0,5051.838,,36.758,37.044,16.653,297.0,252.0,302.0,307.0,False,MEDIUM,1.0,True,Mercedes,5031.441,1,6.0,,,False,2019,20
3947.637,GRO,8,80.102,26.0,1.0,,3944.917,19.705,39.055,21.342,316.0,246.0,,294.0,False,SOFT,29.0,True,Haas F1 Team,3867.535,1,9.0,,,False,2019,20
4040.426,GRO,8,92.789,27.0,2.0,3968.662,,37.667,38.176,16.946,299.0,246.0,316.0,294.0,False,MEDIUM,1.0,True,Haas F1 Team,3947.637,1,16.0,,,False,2019,20
7011.311,GRO,8,79.899,65.0,2.0,,7009.254,19.585,39.165,21.149,326.0,251.0,,286.0,False,MEDIUM,39.0,True,Haas F1 Team,6931.412,1,18.0,,,False,2019,20
7125.633,GRO,8,114.322,66.0,3.0,7032.094,,37.913,52.459,23.95,219.0,166.0,236.0,286.0,False,SOFT,3.0,True,Haas F1 Team,7011.311,14,15.0,,,False,2019,20
3530.172,KUB,88,80.836,20.0,1.0,,3527.419,19.598,39.841,21.397,302.0,244.0,,301.0,False,MEDIUM,20.0,True,Williams,3449.336,1,20.0,,,False,2019,20
3624.591,KUB,88,94.419,21.0,2.0,3551.365,,37.73,39.501,17.188,297.0,251.0,306.0,301.0,False,MEDIUM,1.0,True,Williams,3530.172,1,20.0,,,False,2019,20
4772.64,KUB,88,81.298,36.0,2.0,,4769.921,19.688,40.47,21.14,295.0,247.0,,298.0,False,MEDIUM,16.0,True,Williams,4691.342,1,20.0,,,False,2019,20
4874.124,KUB,88,101.484,37.0,3.0,4799.273,,43.93,40.354,17.2,298.0,247.0,305.0,298.0,False,HARD,1.0,True,Williams,4772.64,1,20.0,,,False,2019,20
6138.982,KUB,88,84.157,53.0,3.0,,6136.275,21.074,41.818,21.265,290.0,228.0,,260.0,False,HARD,17.0,True,Williams,6054.825,4,19.0,,,False,2019,20
6236.741,KUB,88,97.759,54.0,4.0,6161.201,,39.653,40.814,17.292,293.0,240.0,302.0,260.0,False,SOFT,1.0,True,Williams,6138.982,4,19.0,,,False,2019,20
7204.89,KUB,88,103.549,66.0,4.0,,7202.164,25.758,52.51,25.281,225.0,179.0,,201.0,False,SOFT,13.0,True,Williams,7101.341,4,16.0,,,False,2019,20
7310.124,KUB,88,105.234,67.0,5.0,7225.55,,37.651,40.955,26.628,291.0,224.0,219.0,201.0,False,SOFT,4.0,True,Williams,7204.89,4,16.0,,,False,2019,20
3495.355,GIO,99,79.326,20.0,1.0,,3492.572,19.155,38.89,21.281,302.0,247.0,,315.0,False,SOFT,20.0,True,Alfa Romeo Racing,3416.029,1,12.0,,,False,2019,20
3586.64,GIO,99,91.285,21.0,2.0,3515.707,,36.642,37.827,16.816,305.0,253.0,305.0,315.0,False,MEDIUM,1.0,True,Alfa Romeo Racing,3495.355,1,16.0,,,False,2019,20
5442.237,GIO,99,78.122,46.0,2.0,,5439.509,18.952,38.315,20.855,307.0,252.0,,303.0,False,MEDIUM,26.0,True,Alfa Romeo Racing,5364.115,1,9.0,,,False,2019,20
5534.235,GIO,99,91.998,47.0,3.0,5462.988,,36.773,38.446,16.779,306.0,255.0,304.0,303.0,False,SOFT,4.0,True,Alfa Romeo Racing,5442.237,1,13.0,,,False,2019,20
4688.046,HAM,44,104.822,26.0,1.0,,4686.975,17.827,43.959,43.036,279.0,295.0,,298.0,False,MEDIUM,29.0,False,Mercedes,4583.224,1,1.0,,,False,2019,21
4810.889,HAM,44,122.843,27.0,2.0,4709.142,,39.105,43.653,40.085,278.0,287.0,220.0,297.0,False,HARD,1.0,True,Mercedes,4688.046,1,1.0,,,False,2019,21
4597.933,VER,33,105.216,25.0,1.0,,4596.899,17.932,44.071,43.213,273.0,288.0,,294.0,False,MEDIUM,28.0,False,Red Bull Racing,4492.717,1,2.0,,,False,2019,21
4720.238,VER,33,122.305,26.0,2.0,4617.913,,37.7,43.265,41.34,273.0,288.0,221.0,291.0,False,HARD,1.0,True,Red Bull Racing,4597.933,1,3.0,,,False,2019,21
3255.597,LEC,16,105.143,12.0,1.0,,3254.557,17.811,43.996,43.336,283.0,298.0,,301.0,False,MEDIUM,15.0,False,Ferrari,3150.454,1,2.0,,,False,2019,21
3379.193,LEC,16,123.596,13.0,2.0,3276.266,,38.68,43.545,41.371,286.0,302.0,217.0,309.0,False,HARD,1.0,True,Ferrari,3255.597,1,4.0,,,False,2019,21
5955.962,LEC,16,104.98,38.0,2.0,,5954.919,17.74,44.022,43.218,283.0,297.0,,300.0,False,HARD,26.0,True,Ferrari,5850.982,1,3.0,,,False,2019,21
6076.765,LEC,16,120.803,39.0,3.0,5976.207,,37.659,43.076,40.068,289.0,298.0,217.0,299.0,False,SOFT,1.0,True,Ferrari,5955.962,1,3.0,,,False,2019,21
5044.176,BOT,77,104.574,29.0,1.0,,5043.114,17.838,43.866,42.87,279.0,293.0,,294.0,False,MEDIUM,32.0,False,Mercedes,4939.602,1,4.0,,,False,2019,21
