time,lap,compound,stint,s1,s2,s3,ms1,ms2,ms3,life,pos,status,pb,sesT,drv,dNum,pout,pin,s1T,s2T,s3T,vi1,vi2,vfl,vst,fresh,team,lST,lSD,del,delR,ff1G,iacc,wT,wAT,wH,wP,wR,wTT,wWD,wWS
97.962,43,HARD,3,29.244,42.765,25.953,None,None,None,23,20,1,False,6092.604,MAG,20,None,6086.641,6023.929,6066.694,6092.647,297.0,251.0,None,305.0,True,Haas F1 Team,5994.642,2020-08-09T14:19:54.688000000,False,None,False,False,5910.382,26.2,56.5,1000.7,False,44.1,245,2.4
99.451,1,MEDIUM,1,None,39.42,26.117,None,None,None,4,8,12,False,2096.691,NOR,4,None,None,None,2070.672,2096.825,306.0,256.0,244.0,309.0,False,McLaren,1997.072,2020-08-09T13:13:17.118000000,False,None,False,False,2010.085,24.2,61.2,1001.1,False,42.9,13,3.2
93.816,2,MEDIUM,1,29.442,38.468,25.906,None,None,None,5,8,1,True,2190.507,NOR,4,None,None,2126.166,2164.634,2190.54,288.0,259.0,247.0,302.0,False,McLaren,2096.691,2020-08-09T13:14:56.737000000,False,None,False,True,2130.084,24.5,61.2,1001.1,False,42.6,5,3.7
93.862,3,MEDIUM,1,29.312,38.71,25.84,None,None,None,6,8,1,False,2284.369,NOR,4,None,None,2219.852,2258.562,2284.402,300.0,258.0,245.0,303.0,False,McLaren,2190.507,2020-08-09T13:16:30.553000000,False,None,False,True,2191.19,24.9,59.9,1001.2,False,42.8,19,1.9
93.357,4,MEDIUM,1,29.245,38.055,26.057,None,None,None,7,8,1,True,2377.726,NOR,4,None,None,2313.647,2351.702,2377.759,290.0,256.0,244.0,300.0,False,McLaren,2284.369,2020-08-09T13:18:04.415000000,False,None,False,True,2310.089,24.9,59.4,1001.0,False,43.1,295,2.0
93.901,5,MEDIUM,1,29.417,38.262,26.222,None,None,None,8,8,1,False,2471.627,NOR,4,None,None,2407.176,2445.438,2471.66,290.0,256.0,245.0,299.0,False,McLaren,2377.726,2020-08-09T13:19:37.772000000,False,None,False,True,2370.085,24.9,59.8,1001.0,False,43.0,11,1.9
93.435,6,MEDIUM,1,29.36,38.073,26.002,None,None,None,9,8,1,False,2565.062,NOR,4,None,None,2501.02,2539.093,2565.095,285.0,258.0,245.0,299.0,False,McLaren,2471.627,2020-08-09T13:21:11.673000000,False,None,False,True,2490.11,25.1,58.7,1001.0,False,43.3,18,2.4
93.758,7,MEDIUM,1,29.647,38.208,25.903,None,None,None,10,8,1,False,2658.82,NOR,4,None,None,2594.742,2632.95,2658.853,282.0,255.0,244.0,297.0,False,McLaren,2565.062,2020-08-09T13:22:45.108000000,False,None,False,True,2610.119,25.1,58.3,1001.0,False,43.1,6,3.0
93.181,8,MEDIUM,1,29.563,37.759,25.859,None,None,None,11,7,1,True,2752.001,NOR,4,None,None,2688.416,2726.175,2752.034,283.0,258.0,244.0,296.0,False,McLaren,2658.82,2020-08-09T13:24:18.866000000,False,None,False,True,2670.103,25.1,58.4,1001.0,False,43.1,285,3.0
92.752,9,MEDIUM,1,29.423,37.559,25.77,None,None,None,12,7,1,True,2844.753,NOR,4,None,None,2781.457,2819.016,2844.786,284.0,258.0,246.0,293.0,False,McLaren,2752.001,2020-08-09T13:25:52.047000000,False,None,False,True,2790.154,25.4,57.8,1000.9,False,43.4,3,2.3
93.128,10,MEDIUM,1,29.525,37.604,25.999,None,None,None,13,7,1,False,2937.881,NOR,4,None,None,2874.311,2911.915,2937.914,282.0,259.0,244.0,293.0,False,McLaren,2844.753,2020-08-09T13:27:24.799000000,False,None,False,True,2850.101,25.5,58.3,1001.0,False,43.8,7,2.1
92.827,11,MEDIUM,1,29.472,37.597,25.758,None,None,None,14,7,1,False,3030.708,NOR,4,None,None,2967.386,3004.983,3030.741,282.0,257.0,244.0,293.0,False,McLaren,2937.881,2020-08-09T13:28:57.927000000,False,None,False,True,2970.13,25.5,58.5,1000.9,False,44.0,22,2.1
92.315,12,MEDIUM,1,29.547,37.695,25.073,None,None,None,15,7,1,False,3123.023,NOR,4,None,3117.239,3060.288,3097.983,3123.056,282.0,257.0,None,293.0,False,McLaren,3030.708,2020-08-09T13:30:30.754000000,False,None,False,False,3030.127,25.7,57.3,1000.9,False,44.0,10,3.0
112.18,13,HARD,2,48.8,37.851,25.529,None,None,None,1,13,1,False,3235.203,NOR,4,3145.173,None,3171.856,3209.707,3235.236,285.0,260.0,248.0,303.0,True,McLaren,3123.023,2020-08-09T13:32:03.069000000,False,None,False,False,3150.113,25.7,56.8,1000.9,False,43.5,330,1.3
92.347,14,HARD,2,29.082,37.603,25.662,None,None,None,2,13,1,True,3327.55,NOR,4,None,None,3264.318,3301.921,3327.583,289.0,260.0,247.0,305.0,True,McLaren,3235.203,2020-08-09T13:33:55.249000000,False,None,False,True,3210.123,25.5,57.4,1000.9,False,42.9,343,1.8
93.051,15,HARD,2,29.196,38.275,25.58,None,None,None,3,13,1,False,3420.601,NOR,4,None,None,3356.779,3395.054,3420.634,291.0,262.0,247.0,325.0,True,McLaren,3327.55,2020-08-09T13:35:27.596000000,False,None,False,True,3330.18,25.5,58.3,1000.7,False,43.3,28,2.2
93.572,16,HARD,2,29.278,38.431,25.863,None,None,None,4,13,1,False,3514.173,NOR,4,None,None,3449.912,3488.343,3514.206,307.0,258.0,247.0,331.0,True,McLaren,3420.601,2020-08-09T13:37:00.647000000,False,None,False,True,3390.154,25.4,58.4,1000.9,False,43.5,61,2.3
93.245,17,HARD,2,29.216,38.502,25.527,None,None,None,5,13,1,False,3607.418,NOR,4,None,None,3543.422,3581.924,3607.451,302.0,264.0,248.0,333.0,True,McLaren,3514.173,2020-08-09T13:38:34.219000000,False,None,False,True,3510.14,25.4,58.5,1000.8,False,43.6,29,2.1
92.43,18,HARD,2,29.306,37.47,25.654,None,None,None,6,12,1,False,3699.848,NOR,4,None,None,3636.757,3674.227,3699.881,284.0,259.0,247.0,298.0,True,McLaren,3607.418,2020-08-09T13:40:07.464000000,False,None,False,True,3570.133,25.2,59.1,1001.0,False,43.6,1,2.4
93.188,19,HARD,2,29.179,37.953,26.056,None,None,None,7,11,1,False,3793.036,NOR,4,None,None,3729.06,3767.013,3793.069,287.0,258.0,247.0,298.0,True,McLaren,3699.848,2020-08-09T13:41:39.894000000,False,None,False,True,3690.124,25.5,58.4,1000.9,False,43.9,6,1.8
93.661,20,HARD,2,29.468,38.415,25.778,None,None,None,8,11,1,False,3886.697,NOR,4,None,None,3822.537,3860.952,3886.73,315.0,261.0,247.0,317.0,True,McLaren,3793.036,2020-08-09T13:43:13.082000000,False,None,False,True,3810.162,25.5,57.8,1000.9,False,43.6,14,2.5
93.209,21,HARD,2,29.406,37.913,25.89,None,None,None,9,11,1,False,3979.906,NOR,4,None,None,3916.136,3954.049,3979.939,286.0,259.0,247.0,300.0,True,McLaren,3886.697,2020-08-09T13:44:46.743000000,False,None,False,True,3870.143,25.6,57.9,1000.8,False,44.0,22,2.3
92.553,22,HARD,2,29.154,37.747,25.652,None,None,None,10,11,1,False,4072.459,NOR,4,None,None,4009.093,4046.84,4072.492,284.0,259.0,247.0,296.0,True,McLaren,3979.906,2020-08-09T13:46:19.952000000,False,None,False,True,3990.133,25.8,56.8,1001.0,False,43.8,13,2.1
92.284,23,HARD,2,29.158,37.499,25.627,None,None,None,11,8,1,True,4164.743,NOR,4,None,None,4101.65,4139.149,4164.776,284.0,260.0,246.0,294.0,True,McLaren,4072.459,2020-08-09T13:47:52.505000000,False,None,False,True,4050.112,25.9,56.5,1000.9,False,43.8,4,1.0
92.27,24,HARD,2,29.26,37.514,25.496,None,None,None,12,8,1,True,4257.013,NOR,4,None,None,4194.036,4231.55,4257.046,281.0,260.0,247.0,291.0,True,McLaren,4164.743,2020-08-09T13:49:24.789000000,False,None,False,True,4170.17,26.4,54.7,1000.9,False,44.6,287,1.0
92.365,25,HARD,2,29.339,37.521,25.505,None,None,None,13,8,1,False,4349.378,NOR,4,None,None,4286.385,4323.906,4349.411,281.0,260.0,247.0,292.0,True,McLaren,4257.013,2020-08-09T13:50:57.059000000,False,None,False,True,4230.187,26.5,54.6,1000.9,False,44.6,33,1.8
92.111,26,HARD,2,29.337,37.233,25.541,None,None,None,14,8,1,True,4441.489,NOR,4,None,None,4378.748,4415.981,4441.522,282.0,260.0,247.0,295.0,True,McLaren,4349.378,2020-08-09T13:52:29.424000000,False,None,False,True,4350.19,26.6,54.5,1000.9,False,44.8,7,1.4
92.327,27,HARD,2,29.419,37.422,25.486,None,None,None,15,7,1,False,4533.816,NOR,4,None,None,4470.941,4508.363,4533.849,280.0,258.0,246.0,294.0,True,McLaren,4441.489,2020-08-09T13:54:01.535000000,False,None,False,True,4410.191,26.7,55.0,1000.9,False,44.4,9,3.0
91.796,28,HARD,2,29.263,37.128,25.405,None,None,None,16,7,1,True,4625.612,NOR,4,None,None,4563.112,4600.24,4625.645,281.0,261.0,247.0,295.0,True,McLaren,4533.816,2020-08-09T13:55:33.862000000,False,None,False,True,4530.212,26.2,56.5,1000.8,False,43.2,23,3.3
92.554,29,HARD,2,29.237,38.223,25.094,None,None,None,17,8,1,False,4718.166,NOR,4,None,4712.469,4654.882,4693.105,4718.199,281.0,254.0,None,317.0,True,McLaren,4625.612,2020-08-09T13:57:05.658000000,False,None,False,False,4650.232,25.9,56.8,1000.8,False,43.6,21,1.1
114.466,30,HARD,3,50.332,38.451,25.683,None,None,None,1,13,1,False,4832.632,NOR,4,4741.289,None,4768.531,4806.982,4832.665,280.0,259.0,249.0,305.0,True,McLaren,4718.166,2020-08-09T13:58:38.212000000,False,None,False,False,4710.237,25.9,56.5,1000.9,False,43.6,14,1.5
93.318,31,HARD,3,29.614,38.169,25.535,None,None,None,2,13,12,False,4925.95,NOR,4,None,None,4862.279,4900.448,4925.983,286.0,261.0,249.0,298.0,True,McLaren,4832.632,2020-08-09T14:00:32.678000000,False,None,False,True,4830.313,25.8,57.1,1000.8,False,43.6,38,2.0
92.244,32,HARD,3,29.189,37.596,25.459,None,None,None,3,13,1,False,5018.194,NOR,4,None,None,4955.172,4992.768,5018.227,284.0,261.0,249.0,298.0,True,McLaren,4925.95,2020-08-09T14:02:05.996000000,False,None,False,True,4890.265,25.8,57.0,1000.7,False,43.6,23,2.2
92.072,33,HARD,3,28.992,37.683,25.397,None,None,None,4,13,1,False,5110.266,NOR,4,None,None,5047.219,5084.902,5110.299,286.0,260.0,248.0,302.0,True,McLaren,5018.194,2020-08-09T14:03:38.240000000,False,None,False,True,5010.272,25.6,58.2,1000.8,False,43.2,2,2.0
92.021,34,HARD,3,29.025,37.567,25.429,None,None,None,5,12,1,False,5202.287,NOR,4,None,None,5139.324,5176.891,5202.32,287.0,260.0,249.0,305.0,True,McLaren,5110.266,2020-08-09T14:05:10.312000000,False,None,False,True,5070.281,25.6,57.7,1000.8,False,43.2,14,1.8
91.72,35,HARD,3,29.113,37.711,24.896,None,None,None,6,11,1,True,5294.007,NOR,4,None,None,5231.433,5269.144,5294.04,292.0,264.0,248.0,334.0,True,McLaren,5202.287,2020-08-09T14:06:42.333000000,False,None,False,True,5190.281,26.0,56.8,1000.7,False,43.7,11,1.5
91.523,36,HARD,3,29.104,37.217,25.202,None,None,None,7,9,1,True,5385.53,NOR,4,None,None,5323.144,5360.361,5385.563,286.0,262.0,247.0,294.0,True,McLaren,5294.007,2020-08-09T14:08:14.053000000,False,None,False,True,5250.297,26.5,54.8,1000.7,False,45.1,25,2.4
91.315,37,HARD,3,29.015,37.041,25.259,None,None,None,8,9,1,True,5476.845,NOR,4,None,None,5414.578,5451.619,5476.878,286.0,261.0,249.0,293.0,True,McLaren,5385.53,2020-08-09T14:09:45.576000000,False,None,False,True,5370.329,26.8,54.5,1000.8,False,44.3,17,2.3
91.396,38,HARD,3,28.923,37.151,25.322,None,None,None,9,9,1,False,5568.241,NOR,4,None,None,5505.801,5542.952,5568.274,285.0,262.0,249.0,294.0,True,McLaren,5476.845,2020-08-09T14:11:16.891000000,False,None,False,True,5430.343,26.6,54.9,1000.7,False,44.0,17,3.4
90.991,39,HARD,3,29.034,36.849,25.108,None,None,None,10,9,1,True,5659.232,NOR,4,None,None,5597.308,5634.157,5659.265,284.0,262.0,249.0,299.0,True,McLaren,5568.241,2020-08-09T14:12:48.287000000,False,None,False,True,5550.337,26.4,55.3,1000.7,False,43.7,16,1.5
91.017,40,HARD,3,28.966,36.894,25.157,None,None,None,11,9,1,False,5750.249,NOR,4,None,None,5688.231,5725.125,5750.282,284.0,261.0,250.0,299.0,True,McLaren,5659.232,2020-08-09T14:14:19.278000000,False,None,False,True,5670.376,26.2,56.2,1000.7,False,43.6,2,1.7
91.546,41,HARD,3,29.129,37.092,25.325,None,None,None,12,9,1,False,5841.795,NOR,4,None,None,5779.411,5816.503,5841.828,283.0,262.0,251.0,298.0,True,McLaren,5750.249,2020-08-09T14:15:50.295000000,False,None,False,True,5730.374,26.3,55.7,1000.7,False,43.7,4,1.6
91.417,42,HARD,3,28.928,37.219,25.27,None,None,None,13,9,1,False,5933.212,NOR,4,None,None,5870.756,5907.975,5933.245,298.0,264.0,250.0,316.0,True,McLaren,5841.795,2020-08-09T14:17:21.841000000,False,None,False,True,5850.384,26.4,56.1,1000.7,False,43.7,48,1.8
90.976,43,HARD,3,28.853,36.935,25.188,None,None,None,14,9,1,True,6024.188,NOR,4,None,None,5962.098,5999.033,6024.221,300.0,266.0,251.0,318.0,True,McLaren,5933.212,2020-08-09T14:18:53.258000000,False,None,False,True,5910.382,26.2,56.5,1000.7,False,44.1,245,2.4
91.269,44,HARD,3,29.048,37.058,25.163,None,None,None,15,9,1,False,6115.457,NOR,4,None,None,6053.269,6090.327,6115.49,300.0,265.0,252.0,317.0,True,McLaren,6024.188,2020-08-09T14:20:24.234000000,False,None,False,True,6030.377,26.4,55.2,1000.7,False,44.3,15,2.0
91.392,45,HARD,3,29.016,37.004,25.372,None,None,None,16,9,1,False,6206.849,NOR,4,None,None,6144.506,6181.51,6206.882,300.0,265.0,250.0,318.0,True,McLaren,6115.457,2020-08-09T14:21:55.503000000,False,None,False,True,6090.37,26.2,56.6,1000.8,False,44.3,20,1.4
91.663,46,HARD,3,29.217,37.175,25.271,None,None,None,17,9,1,False,6298.512,NOR,4,None,None,6236.099,6273.274,6298.545,287.0,262.0,251.0,298.0,True,McLaren,6206.849,2020-08-09T14:23:26.895000000,False,None,False,True,6210.391,26.6,55.6,1000.7,False,43.9,28,1.4
91.562,47,HARD,3,29.23,37.215,25.117,None,None,None,18,9,1,False,6390.074,NOR,4,None,None,6327.775,6364.99,6390.107,286.0,263.0,249.0,300.0,True,McLaren,6298.512,2020-08-09T14:24:58.558000000,False,None,False,True,6270.377,26.8,54.3,1000.7,False,43.9,357,3.0
91.075,48,HARD,3,29.127,36.93,25.018,None,None,None,19,9,1,False,6481.149,NOR,4,None,None,6419.234,6456.164,6481.182,286.0,263.0,251.0,296.0,True,McLaren,6390.074,2020-08-09T14:26:30.120000000,False,None,False,True,6330.379,26.3,56.0,1000.6,False,43.7,42,3.1
90.698,49,HARD,3,29.027,36.639,25.032,None,None,None,20,9,1,True,6571.847,NOR,4,None,None,6510.209,6546.848,6571.88,285.0,264.0,251.0,300.0,True,McLaren,6481.149,2020-08-09T14:28:01.195000000,False,None,False,True,6451.381,26.2,56.4,1000.8,False,43.8,357,2.5
91.01,50,HARD,3,29.058,36.578,25.374,None,None,None,21,9,1,False,6662.857,NOR,4,None,None,6600.938,6637.516,6662.89,286.0,263.0,249.0,302.0,True,McLaren,6571.847,2020-08-09T14:29:31.893000000,False,None,False,True,6510.37,26.0,56.5,1000.7,False,43.6,349,2.2
91.044,51,HARD,3,29.022,36.857,25.165,None,None,None,22,9,1,False,6753.901,NOR,4,None,None,6691.912,6728.769,6753.934,286.0,262.0,249.0,302.0,True,McLaren,6662.857,2020-08-09T14:31:02.903000000,False,None,False,True,6630.387,25.9,57.4,1000.7,False,43.2,15,1.8
90.876,52,HARD,3,28.915,36.832,25.129,None,None,None,23,9,1,False,6844.777,NOR,4,None,None,6782.849,6819.681,6844.81,286.0,264.0,251.0,298.0,True,McLaren,6753.901,2020-08-09T14:32:33.947000000,False,None,False,True,6690.398,26.0,57.4,1000.8,False,43.3,337,1.5
101.495,1,MEDIUM,1,None,40.117,26.509,None,None,None,1,12,12,False,2098.735,OCO,31,None,None,None,2072.329,2098.9,305.0,254.0,244.0,316.0,True,Renault,1997.072,2020-08-09T13:13:17.118000000,False,None,False,False,2010.085,24.2,61.2,1001.1,False,42.9,13,3.2
95.198,2,MEDIUM,1,29.768,39.125,26.305,None,None,None,2,12,1,True,2193.933,OCO,31,None,None,2128.534,2167.659,2193.964,290.0,256.0,245.0,308.0,True,Renault,2098.735,2020-08-09T13:14:58.781000000,False,None,False,True,2130.084,24.5,61.2,1001.1,False,42.6,5,3.7
94.245,3,MEDIUM,1,29.453,38.71,26.082,None,None,None,3,12,1,True,2288.178,OCO,31,None,None,2223.417,2262.127,2288.209,293.0,256.0,243.0,307.0,True,Renault,2193.933,2020-08-09T13:16:33.979000000,False,None,False,True,2191.19,24.9,59.9,1001.2,False,42.8,19,1.9
94.268,4,MEDIUM,1,29.692,38.479,26.097,None,None,None,4,12,1,False,2382.446,OCO,31,None,None,2317.901,2356.38,2382.477,292.0,254.0,242.0,302.0,True,Renault,2288.178,2020-08-09T13:18:08.224000000,False,None,False,True,2310.089,24.9,59.4,1001.0,False,43.1,295,2.0
94.234,5,MEDIUM,1,29.7,38.434,26.1,None,None,None,5,12,1,True,2476.68,OCO,31,None,None,2412.177,2450.611,2476.711,291.0,256.0,242.0,302.0,True,Renault,2382.446,2020-08-09T13:19:42.492000000,False,None,False,True,2370.085,24.9,59.8,1001.0,False,43.0,11,1.9
94.355,6,MEDIUM,1,29.773,38.583,25.999,None,None,None,6,12,1,False,2571.035,OCO,31,None,None,2506.484,2545.067,2571.066,289.0,254.0,242.0,301.0,True,Renault,2476.68,2020-08-09T13:21:16.726000000,False,None,False,True,2490.11,25.1,58.7,1001.0,False,43.3,18,2.4
94.129,7,MEDIUM,1,29.668,38.407,26.054,None,None,None,7,11,1,True,2665.164,OCO,31,None,None,2600.734,2639.141,2665.195,287.0,253.0,242.0,299.0,True,Renault,2571.035,2020-08-09T13:22:51.081000000,False,None,False,True,2610.119,25.1,58.3,1001.0,False,43.1,6,3.0
94.225,8,MEDIUM,1,29.838,38.448,25.939,None,None,None,8,10,1,False,2759.389,OCO,31,None,None,2695.033,2733.481,2759.42,288.0,256.0,242.0,302.0,True,Renault,2665.164,2020-08-09T13:24:25.210000000,False,None,False,True,2670.103,25.1,58.4,1001.0,False,43.1,285,3.0
94.0,9,MEDIUM,1,29.659,38.46,25.881,None,None,None,9,10,1,True,2853.389,OCO,31,None,None,2789.079,2827.539,2853.42,291.0,255.0,243.0,300.0,True,Renault,2759.389,2020-08-09T13:25:59.435000000,False,None,False,True,2790.154,25.4,57.8,1000.9,False,43.4,3,2.3
93.892,10,MEDIUM,1,29.811,38.212,25.869,None,None,None,10,10,1,True,2947.281,OCO,31,None,None,2883.231,2921.443,2947.312,289.0,256.0,242.0,300.0,True,Renault,2853.389,2020-08-09T13:27:33.435000000,False,None,False,True,2850.101,25.5,58.3,1001.0,False,43.8,7,2.1
93.853,11,MEDIUM,1,29.662,38.233,25.958,None,None,None,11,10,1,True,3041.134,OCO,31,None,None,2976.974,3015.207,3041.165,289.0,255.0,242.0,299.0,True,Renault,2947.281,2020-08-09T13:29:07.327000000,False,None,False,True,2970.13,25.5,58.5,1000.9,False,44.0,22,2.1
93.863,12,MEDIUM,1,29.799,38.207,25.857,None,None,None,12,10,1,False,3134.997,OCO,31,None,None,3070.964,3109.171,3135.028,288.0,256.0,242.0,301.0,True,Renault,3041.134,2020-08-09T13:30:41.180000000,False,None,False,True,3030.127,25.7,57.3,1000.9,False,44.0,10,3.0
93.297,13,MEDIUM,1,29.674,38.067,25.556,None,None,None,13,9,1,True,3228.294,OCO,31,None,None,3164.702,3202.769,3228.325,288.0,256.0,244.0,301.0,True,Renault,3134.997,2020-08-09T13:32:15.043000000,False,None,False,True,3150.113,25.7,56.8,1000.9,False,43.5,330,1.3
93.04,14,MEDIUM,1,29.507,37.93,25.603,None,None,None,14,9,1,True,3321.334,OCO,31,None,None,3257.832,3295.762,3321.365,288.0,257.0,244.0,300.0,True,Renault,3228.294,2020-08-09T13:33:48.340000000,False,None,False,True,3210.123,25.5,57.4,1000.9,False,42.9,343,1.8
93.04,15,MEDIUM,1,29.602,37.864,25.574,None,None,None,15,8,1,False,3414.374,OCO,31,None,None,3350.967,3388.831,3414.405,289.0,257.0,243.0,301.0,True,Renault,3321.334,2020-08-09T13:35:21.380000000,False,None,False,True,3330.18,25.5,58.3,1000.7,False,43.3,28,2.2
93.086,16,MEDIUM,1,29.593,37.991,25.502,None,None,None,16,8,1,False,3507.46,OCO,31,None,None,3443.998,3481.989,3507.491,288.0,256.0,245.0,304.0,True,Renault,3414.374,2020-08-09T13:36:54.420000000,False,None,False,True,3390.154,25.4,58.4,1000.9,False,43.5,61,2.3
92.953,17,MEDIUM,1,29.563,37.883,25.507,None,None,None,17,8,1,True,3600.413,OCO,31,None,None,3537.054,3574.937,3600.444,289.0,258.0,245.0,303.0,True,Renault,3507.46,2020-08-09T13:38:27.506000000,False,None,False,True,3510.14,25.4,58.5,1000.8,False,43.6,29,2.1
92.832,18,MEDIUM,1,29.432,37.844,25.556,None,None,None,18,8,1,True,3693.245,OCO,31,None,None,3629.876,3667.72,3693.276,287.0,258.0,244.0,301.0,True,Renault,3600.413,2020-08-09T13:40:00.459000000,False,None,False,True,3570.133,25.2,59.1,1001.0,False,43.6,1,2.4
92.621,19,MEDIUM,1,29.369,37.775,25.477,None,None,None,19,7,1,True,3785.866,OCO,31,None,None,3722.645,3760.42,3785.897,288.0,259.0,245.0,301.0,True,Renault,3693.245,2020-08-09T13:41:33.291000000,False,None,False,True,3690.124,25.5,58.4,1000.9,False,43.9,6,1.8
92.607,20,MEDIUM,1,29.355,37.68,25.572,None,None,None,20,7,1,True,3878.473,OCO,31,None,None,3815.252,3852.932,3878.504,289.0,257.0,244.0,302.0,True,Renault,3785.866,2020-08-09T13:43:05.912000000,False,None,False,True,3810.162,25.5,57.8,1000.9,False,43.6,14,2.5
92.559,21,MEDIUM,1,29.318,37.728,25.513,None,None,None,21,7,1,True,3971.032,OCO,31,None,None,3907.822,3945.55,3971.063,288.0,257.0,245.0,302.0,True,Renault,3878.473,2020-08-09T13:44:38.519000000,False,None,False,True,3870.143,25.6,57.9,1000.8,False,44.0,22,2.3
91.772,22,MEDIUM,1,29.254,37.509,25.009,None,None,None,22,7,1,False,4062.804,OCO,31,None,4056.937,4000.317,4037.826,4062.835,290.0,259.0,None,301.0,True,Renault,3971.032,2020-08-09T13:46:11.078000000,False,None,False,False,3990.133,25.8,56.8,1001.0,False,43.8,13,2.1
111.722,23,HARD,2,48.855,37.551,25.316,None,None,None,1,11,1,False,4174.526,OCO,31,4085.064,None,4111.69,4149.241,4174.557,288.0,262.0,247.0,302.0,True,Renault,4062.804,2020-08-09T13:47:42.850000000,False,None,False,False,4050.112,25.9,56.5,1000.9,False,43.8,4,1.0
92.275,24,HARD,2,29.107,37.75,25.418,None,None,None,2,10,1,True,4266.801,OCO,31,None,None,4203.664,4241.414,4266.832,287.0,258.0,245.0,297.0,True,Renault,4174.526,2020-08-09T13:49:34.572000000,False,None,False,True,4170.17,26.4,54.7,1000.9,False,44.6,287,1.0
92.154,25,HARD,2,29.14,37.718,25.296,None,None,None,3,10,1,True,4358.955,OCO,31,None,None,4295.972,4333.69,4358.986,288.0,260.0,246.0,299.0,True,Renault,4266.801,2020-08-09T13:51:06.847000000,False,None,False,True,4230.187,26.5,54.6,1000.9,False,44.6,33,1.8
92.607,26,HARD,2,29.186,37.916,25.505,None,None,None,4,10,1,False,4451.562,OCO,31,None,None,4388.172,4426.088,4451.593,288.0,259.0,245.0,301.0,True,Renault,4358.955,2020-08-09T13:52:39.001000000,False,None,False,True,4350.19,26.6,54.5,1000.9,False,44.8,7,1.4
91.835,27,HARD,2,29.128,37.566,25.141,None,None,None,5,9,1,True,4543.397,OCO,31,None,None,4480.721,4518.287,4543.428,288.0,260.0,246.0,312.0,True,Renault,4451.562,2020-08-09T13:54:11.608000000,False,None,False,True,4410.191,26.7,55.0,1000.9,False,44.4,9,3.0
92.702,28,HARD,2,29.284,37.955,25.463,None,None,None,6,9,1,False,4636.099,OCO,31,None,None,4572.712,4610.667,4636.13,287.0,260.0,245.0,302.0,True,Renault,4543.397,2020-08-09T13:55:43.443000000,False,None,False,True,4530.212,26.2,56.5,1000.8,False,43.2,23,3.3
92.747,29,HARD,2,29.318,37.956,25.473,None,None,None,7,9,1,False,4728.846,OCO,31,None,None,4665.448,4703.404,4728.877,288.0,260.0,246.0,302.0,True,Renault,4636.099,2020-08-09T13:57:16.145000000,False,None,False,True,4650.232,25.9,56.8,1000.8,False,43.6,21,1.1
93.049,30,HARD,2,29.33,37.899,25.82,None,None,None,8,8,1,False,4821.895,OCO,31,None,None,4758.207,4796.106,4821.926,287.0,260.0,245.0,306.0,True,Renault,4728.846,2020-08-09T13:58:48.892000000,False,None,False,True,4710.237,25.9,56.5,1000.9,False,43.6,14,1.5
93.957,31,HARD,2,30.167,38.199,25.591,None,None,None,9,8,12,False,4915.852,OCO,31,None,None,4852.093,4890.292,4915.883,300.0,261.0,248.0,303.0,True,Renault,4821.895,2020-08-09T14:00:21.941000000,False,None,False,True,4830.313,25.8,57.1,1000.8,False,43.6,38,2.0
